Time: 2018-06-15 14:05:56.393682 Replicas: 1Time: 2018-06-15 14:06:07.592504 Replicas: 1Time: 2018-06-15 14:07:05.669467 Replicas: 1
Time: 2018-06-15 14:07:16.843367 Replicas: 1
Time: 2018-06-15 14:07:28.049466 Replicas: 1
Time: 2018-06-15 14:07:39.234277 Replicas: 1
Time: 2018-06-15 14:14:22.398705 Replicas: 1
Time: 2018-06-15 14:14:33.587629 Replicas: 1
Time: 2018-06-15 14:14:44.818533 Replicas: 1
Time: 2018-06-15 14:14:56.007375 Replicas: 1
Time: 2018-06-15 14:15:07.143784 Replicas: 1
Time: 2018-06-15 14:15:18.377359 Replicas: 1
Time: 2018-06-15 14:15:29.564456 Replicas: 1
Time: 2018-06-15 14:15:40.748226 Replicas: 1
Time: 2018-06-15 14:15:51.912834 Replicas: 1
Time: 2018-06-15 14:16:03.067792 Replicas: 1
Time: 2018-06-15 14:16:14.219053 Replicas: 1
Time: 2018-06-15 14:16:25.320456 Replicas: 1
Time: 2018-06-15 14:16:36.454617 Replicas: 1
Time: 2018-06-15 14:16:47.671971 Replicas: 1
Time: 2018-06-15 14:16:58.916099 Replicas: 1
Time: 2018-06-15 14:17:10.130866 Replicas: 1
Time: 2018-06-15 14:17:21.313340 Replicas: 1
Time: 2018-06-15 14:17:32.504902 Replicas: 1
Time: 2018-06-15 14:17:43.804542 Replicas: 1
Time: 2018-06-15 14:17:55.010427 Replicas: 1
Time: 2018-06-15 14:18:06.291837 Replicas: 1
Time: 2018-06-15 14:18:17.481976 Replicas: 1
Time: 2018-06-15 14:18:28.695696 Replicas: 1
Time: 2018-06-15 14:18:39.938684 Replicas: 1
Time: 2018-06-15 14:18:51.127611 Replicas: 1
Time: 2018-06-15 14:19:02.327799 Replicas: 1
Time: 2018-06-15 14:19:13.512957 Replicas: 1
Time: 2018-06-15 14:19:24.760791 Replicas: 1
Time: 2018-06-15 14:19:35.960840 Replicas: 1
Time: 2018-06-15 14:19:47.195206 Replicas: 1
Time: 2018-06-15 14:19:58.474961 Replicas: 1
Time: 2018-06-15 14:20:09.700862 Replicas: 1
Time: 2018-06-15 14:20:20.922494 Replicas: 1
Time: 2018-06-15 14:20:32.196108 Replicas: 1
Time: 2018-06-15 14:20:43.385844 Replicas: 1
Time: 2018-06-15 14:20:54.553037 Replicas: 1
Time: 2018-06-15 14:21:05.834284 Replicas: 1
Time: 2018-06-15 14:21:17.013843 Replicas: 1
Time: 2018-06-15 14:21:28.176429 Replicas: 1
Time: 2018-06-15 14:21:39.416556 Replicas: 1
Time: 2018-06-15 14:21:50.609338 Replicas: 1
Time: 2018-06-15 14:22:01.841834 Replicas: 1
Time: 2018-06-15 14:22:13.055737 Replicas: 1
Time: 2018-06-15 14:22:24.337049 Replicas: 1
Time: 2018-06-15 14:22:35.478980 Replicas: 1
Time: 2018-06-15 14:22:46.678036 Replicas: 1
Time: 2018-06-15 14:22:57.868189 Replicas: 1
Time: 2018-06-15 14:23:09.127473 Replicas: 1
Time: 2018-06-15 14:23:20.316328 Replicas: 1
Time: 2018-06-15 14:23:31.485347 Replicas: 1
Time: 2018-06-15 14:23:42.772994 Replicas: 1
Time: 2018-06-15 14:23:53.961766 Replicas: 1
Time: 2018-06-15 14:24:05.209063 Replicas: 1
Time: 2018-06-15 14:24:16.369963 Replicas: 1
Time: 2018-06-15 14:24:27.621416 Replicas: 1
Time: 2018-06-15 14:24:38.856271 Replicas: 1
Time: 2018-06-15 14:24:50.069118 Replicas: 1
Time: 2018-06-15 14:25:01.293724 Replicas: 1
Time: 2018-06-15 14:25:12.533759 Replicas: 1
Time: 2018-06-15 14:25:23.777961 Replicas: 1
Time: 2018-06-15 14:25:35.017769 Replicas: 1
Time: 2018-06-15 14:25:46.214071 Replicas: 1
Time: 2018-06-15 14:25:57.379358 Replicas: 1
Time: 2018-06-15 14:26:08.539320 Replicas: 1
Time: 2018-06-15 14:26:19.732772 Replicas: 1
Time: 2018-06-15 14:26:31.016038 Replicas: 1
Time: 2018-06-15 14:26:42.236563 Replicas: 1
Time: 2018-06-15 14:26:53.415785 Replicas: 1
Time: 2018-06-15 14:27:04.629744 Replicas: 1
Time: 2018-06-15 14:27:15.830768 Replicas: 1
Time: 2018-06-15 14:27:27.051622 Replicas: 1
Time: 2018-06-15 14:27:38.278194 Replicas: 1
Time: 2018-06-15 14:27:49.506865 Replicas: 1
Time: 2018-06-15 14:28:00.761492 Replicas: 1
Time: 2018-06-15 14:28:11.974742 Replicas: 1
Time: 2018-06-15 14:28:23.180246 Replicas: 1
Time: 2018-06-15 14:28:34.392092 Replicas: 1
Time: 2018-06-15 14:28:45.675955 Replicas: 1
Time: 2018-06-15 14:28:56.937361 Replicas: 1
Time: 2018-06-15 14:29:08.221699 Replicas: 1
Time: 2018-06-15 14:29:19.431838 Replicas: 1
Time: 2018-06-15 14:29:30.604660 Replicas: 1
Time: 2018-06-15 14:29:41.811713 Replicas: 1
Time: 2018-06-15 14:29:53.052883 Replicas: 1
Time: 2018-06-15 14:30:04.292146 Replicas: 1
Time: 2018-06-15 14:30:15.467456 Replicas: 1
Time: 2018-06-15 14:30:26.580618 Replicas: 1
Time: 2018-06-15 14:30:37.853877 Replicas: 1
Time: 2018-06-15 14:30:49.060857 Replicas: 1
Time: 2018-06-15 14:31:00.261059 Replicas: 1
Time: 2018-06-15 14:31:11.405083 Replicas: 1
Time: 2018-06-15 14:31:22.636518 Replicas: 1
Time: 2018-06-15 14:31:38.905580 Replicas: 1
Time: 2018-06-15 14:31:50.094439 Replicas: 1
Time: 2018-06-15 14:32:01.235994 Replicas: 1
Time: 2018-06-15 14:32:12.437820 Replicas: 1
Time: 2018-06-15 14:32:23.697790 Replicas: 1
Time: 2018-06-15 14:32:34.911917 Replicas: 1
Time: 2018-06-15 14:32:46.188291 Replicas: 1
Time: 2018-06-15 14:32:57.398281 Replicas: 1
Time: 2018-06-15 14:33:08.555843 Replicas: 1
Time: 2018-06-15 14:33:19.821622 Replicas: 1
Time: 2018-06-15 14:33:31.056325 Replicas: 1
Time: 2018-06-15 14:33:42.226918 Replicas: 1
Time: 2018-06-15 14:33:53.436229 Replicas: 1
Time: 2018-06-15 14:34:04.557280 Replicas: 1
Time: 2018-06-15 14:34:15.710695 Replicas: 1
Time: 2018-06-15 14:34:26.917030 Replicas: 1
Time: 2018-06-15 14:34:38.123973 Replicas: 1
Time: 2018-06-15 14:34:49.345207 Replicas: 1
Time: 2018-06-15 14:35:00.575576 Replicas: 1
Time: 2018-06-15 14:35:11.775327 Replicas: 1
Time: 2018-06-15 14:35:22.969324 Replicas: 1
Time: 2018-06-15 14:35:34.242440 Replicas: 1
Time: 2018-06-15 14:35:45.519964 Replicas: 1
Time: 2018-06-15 14:35:56.708518 Replicas: 1
Time: 2018-06-15 14:36:07.884045 Replicas: 1
Time: 2018-06-15 14:36:19.037373 Replicas: 1
Time: 2018-06-15 14:36:30.246404 Replicas: 1
Time: 2018-06-15 14:36:41.332083 Replicas: 1
Time: 2018-06-15 14:36:52.530726 Replicas: 1
Time: 2018-06-15 14:37:03.793773 Replicas: 1
Time: 2018-06-15 14:37:15.033566 Replicas: 1
Time: 2018-06-15 14:37:26.243863 Replicas: 1
Time: 2018-06-15 14:37:37.474035 Replicas: 1
Time: 2018-06-15 14:37:48.666318 Replicas: 1
Time: 2018-06-15 14:37:59.910282 Replicas: 1
Time: 2018-06-15 14:38:11.128415 Replicas: 1
Time: 2018-06-15 14:38:22.297596 Replicas: 1
Time: 2018-06-15 14:38:33.537196 Replicas: 1
Time: 2018-06-15 14:38:44.720523 Replicas: 1
Time: 2018-06-15 14:38:55.946841 Replicas: 1
Time: 2018-06-15 14:39:07.148324 Replicas: 1
Time: 2018-06-15 14:39:18.247570 Replicas: 1
Time: 2018-06-15 14:39:29.529454 Replicas: 1
Time: 2018-06-15 14:39:40.746261 Replicas: 1
Time: 2018-06-15 14:39:51.977960 Replicas: 1
Time: 2018-06-15 14:40:03.246171 Replicas: 1
Time: 2018-06-15 14:40:14.517966 Replicas: 1
Time: 2018-06-15 14:40:25.751053 Replicas: 1
Time: 2018-06-15 14:40:36.944816 Replicas: 1
Time: 2018-06-15 14:40:48.114171 Replicas: 1
Time: 2018-06-15 14:40:59.325759 Replicas: 1
Time: 2018-06-15 14:41:10.545598 Replicas: 1
Time: 2018-06-15 14:41:21.751562 Replicas: 1
Time: 2018-06-15 14:41:32.957132 Replicas: 1
Time: 2018-06-15 14:41:44.144847 Replicas: 1
Time: 2018-06-15 14:41:55.288269 Replicas: 1
Time: 2018-06-15 14:42:06.458919 Replicas: 1
Time: 2018-06-15 14:42:17.638863 Replicas: 1
Time: 2018-06-15 14:42:28.829616 Replicas: 1
Time: 2018-06-15 14:42:40.036897 Replicas: 1
Time: 2018-06-15 14:42:51.243180 Replicas: 1
Time: 2018-06-15 14:43:02.447978 Replicas: 1
Time: 2018-06-15 14:43:13.763450 Replicas: 1
Time: 2018-06-15 14:43:24.971864 Replicas: 1
Time: 2018-06-15 14:43:36.198058 Replicas: 1
Time: 2018-06-15 14:43:47.393862 Replicas: 1
Time: 2018-06-15 14:43:58.616231 Replicas: 1
Time: 2018-06-15 14:44:09.843049 Replicas: 1
Time: 2018-06-15 14:44:21.042709 Replicas: 1
Time: 2018-06-15 14:44:32.345040 Replicas: 1
Time: 2018-06-15 14:44:43.553712 Replicas: 1
Time: 2018-06-15 14:44:54.787190 Replicas: 1
Time: 2018-06-15 14:45:06.090606 Replicas: 1
Time: 2018-06-15 14:45:17.317671 Replicas: 1
Time: 2018-06-15 14:45:28.463179 Replicas: 1
Time: 2018-06-15 14:45:39.722365 Replicas: 1
Time: 2018-06-15 14:45:50.922165 Replicas: 1
Time: 2018-06-15 14:46:02.084449 Replicas: 1
Time: 2018-06-15 14:46:24.169622 Replicas: 1
Time: 2018-06-15 14:46:35.308955 Replicas: 1
Time: 2018-06-15 14:46:46.498346 Replicas: 1
Time: 2018-06-15 14:46:57.739848 Replicas: 1
Time: 2018-06-15 14:47:08.910847 Replicas: 1
Time: 2018-06-15 14:47:20.187865 Replicas: 1
Time: 2018-06-15 14:47:31.373170 Replicas: 1
Time: 2018-06-15 14:47:42.537917 Replicas: 1
Time: 2018-06-15 14:47:53.853831 Replicas: 1
Time: 2018-06-15 14:48:05.037743 Replicas: 1
Time: 2018-06-15 14:48:16.242686 Replicas: 1
Time: 2018-06-15 14:48:27.445637 Replicas: 1
Time: 2018-06-15 14:48:38.652539 Replicas: 1
Time: 2018-06-15 14:48:49.851372 Replicas: 1
Time: 2018-06-15 14:49:01.007953 Replicas: 1
Time: 2018-06-15 14:49:12.162811 Replicas: 1
Time: 2018-06-15 14:49:23.351924 Replicas: 1
Time: 2018-06-15 14:49:34.593175 Replicas: 1
Time: 2018-06-15 14:49:45.773112 Replicas: 1
Time: 2018-06-15 14:49:56.932137 Replicas: 1
Time: 2018-06-15 14:50:08.169920 Replicas: 1
Time: 2018-06-15 14:50:19.338817 Replicas: 1
Time: 2018-06-15 14:50:30.531207 Replicas: 1
Time: 2018-06-15 14:50:41.715215 Replicas: 1
Time: 2018-06-15 14:50:52.940101 Replicas: 1
Time: 2018-06-15 14:51:04.113317 Replicas: 1
Time: 2018-06-15 14:51:15.363747 Replicas: 1
Time: 2018-06-15 14:51:26.584714 Replicas: 1
Time: 2018-06-15 14:51:37.795006 Replicas: 1
Time: 2018-06-15 14:51:48.993949 Replicas: 1
Time: 2018-06-15 14:52:00.204849 Replicas: 1
Time: 2018-06-15 14:52:11.381200 Replicas: 1
Time: 2018-06-15 14:52:22.592501 Replicas: 1
Time: 2018-06-15 14:52:44.669746 Replicas: 1
Time: 2018-06-15 14:52:55.920211 Replicas: 1
Time: 2018-06-15 14:53:07.123701 Replicas: 1
Time: 2018-06-15 14:53:18.336198 Replicas: 1
Time: 2018-06-15 14:53:29.494780 Replicas: 1
Time: 2018-06-15 14:53:40.697476 Replicas: 1
Time: 2018-06-15 14:53:51.917507 Replicas: 1
Time: 2018-06-15 14:54:03.124106 Replicas: 1
Time: 2018-06-15 14:54:14.309225 Replicas: 1
Time: 2018-06-15 14:54:25.483746 Replicas: 1
Time: 2018-06-15 14:54:36.679420 Replicas: 1
Time: 2018-06-15 14:54:47.862781 Replicas: 1
Time: 2018-06-15 14:54:59.094953 Replicas: 1
Time: 2018-06-15 14:55:10.342401 Replicas: 1
Time: 2018-06-15 14:55:21.552378 Replicas: 1
Time: 2018-06-15 14:55:32.761113 Replicas: 1
Time: 2018-06-15 14:55:44.040636 Replicas: 1
Time: 2018-06-15 14:55:55.214801 Replicas: 1
Time: 2018-06-15 14:56:06.419809 Replicas: 1
Time: 2018-06-15 14:56:17.612976 Replicas: 1
Time: 2018-06-15 14:56:28.806866 Replicas: 1
Time: 2018-06-15 14:56:39.961202 Replicas: 1
Time: 2018-06-15 14:56:51.126944 Replicas: 1
Time: 2018-06-15 14:57:02.355629 Replicas: 1
Time: 2018-06-15 14:57:13.531830 Replicas: 1
Time: 2018-06-15 14:57:24.723803 Replicas: 1
Time: 2018-06-15 14:57:35.893404 Replicas: 1
Time: 2018-06-15 14:57:47.078092 Replicas: 1
Time: 2018-06-15 14:57:58.248525 Replicas: 1
Time: 2018-06-15 14:58:09.512785 Replicas: 1
Time: 2018-06-15 14:58:20.733765 Replicas: 1
Time: 2018-06-15 14:58:31.960086 Replicas: 1
Time: 2018-06-15 14:58:43.065049 Replicas: 1
Time: 2018-06-15 14:59:05.178428 Replicas: 1
