2018-06-05 20:32:49.511952,iot-core,0.0301029996659
2018-06-05 20:33:00.748459,iot-core,0.0301029996659
2018-06-05 20:33:11.999243,iot-core,0.0301029996659
2018-06-05 20:33:23.279611,iot-core,0.0301029996659
2018-06-05 20:33:34.554469,iot-core,0.0301029996659
2018-06-05 20:33:45.799374,iot-core,0.0301029996659
2018-06-05 20:33:57.058998,iot-core,1.0
2018-06-05 20:34:08.341753,iot-core,0.0301029996659
2018-06-05 20:34:19.571615,iot-core,1.0
2018-06-05 20:34:30.839104,iot-core,0.0301029996659
2018-06-05 20:34:42.107317,iot-core,0.0301029996659
2018-06-05 20:34:53.368235,iot-core,0.0301029996659
2018-06-05 20:35:04.633562,iot-core,0.0301029996659
2018-06-05 20:35:15.948516,iot-core,0.0301029996659
2018-06-05 20:35:27.198363,iot-core,0.0301029996659
2018-06-05 20:35:38.408300,iot-core,0.0301029996659
2018-06-05 20:35:49.627021,iot-core,0.0301029996659
2018-06-05 20:36:00.785187,iot-core,0.0301029996659
2018-06-05 20:36:12.079171,iot-core,0.0301029996659
2018-06-05 20:36:23.359974,iot-core,0.0301029996659
2018-06-05 20:36:34.697784,iot-core,0.0301029996659
2018-06-05 20:36:45.957303,iot-core,0.0301029996659
2018-06-05 20:36:57.142539,iot-core,0.0301029996659
2018-06-05 20:37:08.262995,iot-core,0.0301029996659
2018-06-05 20:37:19.458915,iot-core,0.0301029996659
2018-06-05 20:37:30.759820,iot-core,0.0301029996659
2018-06-05 20:37:41.978945,iot-core,0.0301029996659
2018-06-05 20:37:53.289442,iot-core,0.0301029996659
2018-06-05 20:38:04.578618,iot-core,0.0301029996659
2018-06-05 20:38:15.849222,iot-core,0.0301029996659
2018-06-05 20:38:27.158515,iot-core,0.0301029996659
2018-06-05 20:38:38.507592,iot-core,0.0301029996659
2018-06-05 20:38:49.779622,iot-core,0.0301029996659
2018-06-05 20:39:01.084481,iot-core,0.0301029996659
2018-06-05 20:39:12.233242,iot-core,0.0301029996659
2018-06-05 20:39:23.395746,iot-core,0.0301029996659
2018-06-05 20:39:34.567844,iot-core,0.0301029996659
2018-06-05 20:39:45.908711,iot-core,0.0301029996659
2018-06-05 20:39:57.139653,iot-core,0.0301029996659
2018-06-05 20:40:08.383656,iot-core,0.0301029996659
2018-06-05 20:40:19.691260,iot-core,0.0301029996659
2018-06-05 20:40:30.984959,iot-core,0.0301029996659
2018-06-05 20:40:42.236238,iot-core,0.0301029996659
2018-06-05 20:40:53.513603,iot-core,0.0301029996659
2018-06-05 20:41:04.856751,iot-core,0.0301029996659
2018-06-05 20:41:16.150233,iot-core,0.0301029996659
2018-06-05 20:41:27.441476,iot-core,0.0301029996659
2018-06-05 20:41:38.733435,iot-core,0.0301029996659
2018-06-05 20:41:50.026913,iot-core,0.0301029996659
2018-06-05 20:42:01.315059,iot-core,0.0301029996659
2018-06-05 20:42:12.470309,iot-core,0.0301029996659
2018-06-05 20:42:23.659535,iot-core,0.0301029996659
